,BUILDINGID,wathtot,time
20608,0048,484000.0,2021-04-28T14:00:01.693549Z
20609,0049,4692000.0,2021-04-28T14:00:01.693549Z
20610,0051,1239000.0,2021-04-28T14:00:01.693549Z
20611,0058,911000.0,2021-04-28T14:00:01.693549Z
20612,0063,4031000.0,2021-04-28T14:00:01.693549Z
20613,0064,341000.0,2021-04-28T14:00:01.693549Z
20614,0065,765000.0,2021-04-28T14:00:01.693549Z
20615,0066,594000.0,2021-04-28T14:00:01.693549Z
20616,0067,608000.0,2021-04-28T14:00:01.693549Z
20617,0068,1367000.0,2021-04-28T14:00:01.693549Z
20618,0069,3570.0,2021-04-28T14:00:01.693549Z
20619,006a,544000.0,2021-04-28T14:00:01.693549Z
20620,0071,193000.0,2021-04-28T14:00:01.693549Z
20621,0072,121000.0,2021-04-28T14:00:01.693549Z
20622,0073,116000.0,2021-04-28T14:00:01.693549Z
20623,0074,291000.0,2021-04-28T14:00:01.693549Z
20624,0075,174000.0,2021-04-28T14:00:01.693549Z
20625,0076,339000.0,2021-04-28T14:00:01.693549Z
20626,0077,189000.0,2021-04-28T14:00:01.693549Z
20627,0080,62000.0,2021-04-28T14:00:01.693549Z
20628,0081,434000.0,2021-04-28T14:00:01.693549Z
20629,0083,246000.0,2021-04-28T14:00:01.693549Z
20630,0084,100000.0,2021-04-28T14:00:01.693549Z
20631,0085,141000.0,2021-04-28T14:00:01.693549Z
20632,0086,93000.0,2021-04-28T14:00:01.693549Z
20633,0087,733000.0,2021-04-28T14:00:01.693549Z
20634,0088,92000.0,2021-04-28T14:00:01.693549Z
20635,0089,172000.0,2021-04-28T14:00:01.693549Z
20636,008b,5051000.0,2021-04-28T14:00:01.693549Z
20637,0090,87000.0,2021-04-28T14:00:01.693549Z
20638,0091,91000.0,2021-04-28T14:00:01.693549Z
20639,0092,123000.0,2021-04-28T14:00:01.693549Z
20640,0093,269000.0,2021-04-28T14:00:01.693549Z
20641,0094,140000.0,2021-04-28T14:00:01.693549Z
20642,0095,107000.0,2021-04-28T14:00:01.693549Z
20643,0096,175000.0,2021-04-28T14:00:01.693549Z
20644,0097,86000.0,2021-04-28T14:00:01.693549Z
20645,0098,87.0,2021-04-28T14:00:01.693549Z
20646,0099,130000.0,2021-04-28T14:00:01.693549Z
20647,009a,8901000.0,2021-04-28T14:00:01.693549Z
20648,0100,156000.0,2021-04-28T14:00:01.693549Z
20649,0101,286000.0,2021-04-28T14:00:01.693549Z
20650,0102,69000.0,2021-04-28T14:00:01.693549Z
20651,0104,136000.0,2021-04-28T14:00:01.693549Z
20652,0105,95000.0,2021-04-28T14:00:01.693549Z
20653,0106,79000.0,2021-04-28T14:00:01.693549Z
20654,0107,118000.0,2021-04-28T14:00:01.693549Z
20655,0111,2727000.0,2021-04-28T14:00:01.693549Z
20656,0113,2980000.0,2021-04-28T14:00:01.693549Z
20657,0114,7628000.0,2021-04-28T14:00:01.693549Z
20658,0115,467000.0,2021-04-28T14:00:01.693549Z
20659,0117,3934000.0,2021-04-28T14:00:01.693549Z
20660,0118,1405000.0,2021-04-28T14:00:01.693549Z
20661,0121,1556000.0,2021-04-28T14:00:01.693549Z
20662,0123,1059000.0,2021-04-28T14:00:01.693549Z
20663,0124,2267000.0,2021-04-28T14:00:01.693549Z
20664,0128,511000.0,2021-04-28T14:00:01.693549Z
20665,0130,173000.0,2021-04-28T14:00:01.693549Z
20666,0151,562000.0,2021-04-28T14:00:01.693549Z
20667,016a,1498000.0,2021-04-28T14:00:01.693549Z
20668,0194,52000.0,2021-04-28T14:00:01.693549Z
20669,0201,4944728000.0,2021-04-28T14:00:01.693549Z
20670,0202,5407000.0,2021-04-28T14:00:01.693549Z
20671,026a,327000.0,2021-04-28T14:00:01.693549Z
20672,109a,446000.0,2021-04-28T14:00:01.693549Z
20673,109b,431000.0,2021-04-28T14:00:01.693549Z
20674,109c,554000.0,2021-04-28T14:00:01.693549Z
20675,109d,480000.0,2021-04-28T14:00:01.693549Z
20676,0002,381000.0,2021-04-27T14:00:01.871936Z
20677,0005,4553000.0,2021-04-27T14:00:01.871936Z
20678,0006,5020000.0,2021-04-27T14:00:01.871936Z
20679,0007,4605000.0,2021-04-27T14:00:01.871936Z
20680,0008,3483000.0,2021-04-27T14:00:01.871936Z
20681,0009,1623000.0,2021-04-27T14:00:01.871936Z
20682,0010,1854000.0,2021-04-27T14:00:01.871936Z
20683,0012,878000.0,2021-04-27T14:00:01.871936Z
20684,0013,650000.0,2021-04-27T14:00:01.871936Z
20685,0014,239000.0,2021-04-27T14:00:01.871936Z
20686,0015,22000.0,2021-04-27T14:00:01.871936Z
20687,0016,2347000.0,2021-04-27T14:00:01.871936Z
20688,0017,1774.0,2021-04-27T14:00:01.871936Z
20689,0018,123000.0,2021-04-27T14:00:01.871936Z
20690,0019,5260000.0,2021-04-27T14:00:01.871936Z
20691,0027,586000.0,2021-04-27T14:00:01.871936Z
20692,0029,5050000.0,2021-04-27T14:00:01.871936Z
20693,0030,3123000.0,2021-04-27T14:00:01.871936Z
20694,0031,1671000.0,2021-04-27T14:00:01.871936Z
20695,0032,122000.0,2021-04-27T14:00:01.871936Z
20696,0033,567000.0,2021-04-27T14:00:01.871936Z
20697,0034,1000000.0,2021-04-27T14:00:01.871936Z
20698,0035,413000.0,2021-04-27T14:00:01.871936Z
20699,0036,315000.0,2021-04-27T14:00:01.871936Z
20700,0037,3391000.0,2021-04-27T14:00:01.871936Z
20701,0038,1778000.0,2021-04-27T14:00:01.871936Z
20702,0039,1877000.0,2021-04-27T14:00:01.871936Z
20703,0040,239046.0,2021-04-27T14:00:01.871936Z
20704,0041,12000.0,2021-04-27T14:00:01.871936Z
20705,0042,81000.0,2021-04-27T14:00:01.871936Z
20706,0047,454000.0,2021-04-27T14:00:01.871936Z
20707,0048,338000.0,2021-04-27T14:00:01.871936Z
20708,0049,4270000.0,2021-04-27T14:00:01.871936Z
20709,0051,1312000.0,2021-04-27T14:00:01.871936Z
20710,0058,875000.0,2021-04-27T14:00:01.871936Z
20711,0063,4045000.0,2021-04-27T14:00:01.871936Z
20712,0064,368000.0,2021-04-27T14:00:01.871936Z
20713,0065,745000.0,2021-04-27T14:00:01.871936Z
20714,0066,623000.0,2021-04-27T14:00:01.871936Z
20715,0067,517000.0,2021-04-27T14:00:01.871936Z
20716,0068,865000.0,2021-04-27T14:00:01.871936Z
20717,006a,496000.0,2021-04-27T14:00:01.871936Z
20718,0071,290000.0,2021-04-27T14:00:01.871936Z
20719,0072,159000.0,2021-04-27T14:00:01.871936Z
20720,0073,159000.0,2021-04-27T14:00:01.871936Z
20721,0074,305000.0,2021-04-27T14:00:01.871936Z
20722,0075,176000.0,2021-04-27T14:00:01.871936Z
20723,0076,397000.0,2021-04-27T14:00:01.871936Z
20724,0077,205000.0,2021-04-27T14:00:01.871936Z
20725,0080,68000.0,2021-04-27T14:00:01.871936Z
20726,0081,453000.0,2021-04-27T14:00:01.871936Z
20727,0083,247000.0,2021-04-27T14:00:01.871936Z
20728,0084,106000.0,2021-04-27T14:00:01.871936Z
20729,0085,166000.0,2021-04-27T14:00:01.871936Z
20730,0086,95000.0,2021-04-27T14:00:01.871936Z
20731,0087,918000.0,2021-04-27T14:00:01.871936Z
20732,0088,91000.0,2021-04-27T14:00:01.871936Z
20733,0089,167000.0,2021-04-27T14:00:01.871936Z
20734,008b,4884000.0,2021-04-27T14:00:01.871936Z
20735,0090,86000.0,2021-04-27T14:00:01.871936Z
20736,0091,87000.0,2021-04-27T14:00:01.871936Z
20737,0092,136000.0,2021-04-27T14:00:01.871936Z
20738,0093,270000.0,2021-04-27T14:00:01.871936Z
20739,0094,152000.0,2021-04-27T14:00:01.871936Z
20740,0095,115000.0,2021-04-27T14:00:01.871936Z
20741,0096,168000.0,2021-04-27T14:00:01.871936Z
20742,0097,106000.0,2021-04-27T14:00:01.871936Z
20743,0098,115.0,2021-04-27T14:00:01.871936Z
20744,0099,145000.0,2021-04-27T14:00:01.871936Z
20745,009a,6908000.0,2021-04-27T14:00:01.871936Z
20746,0100,169000.0,2021-04-27T14:00:01.871936Z
20747,0101,267000.0,2021-04-27T14:00:01.871936Z
20748,0102,70000.0,2021-04-27T14:00:01.871936Z
20749,0104,147000.0,2021-04-27T14:00:01.871936Z
20750,0105,125000.0,2021-04-27T14:00:01.871936Z
20751,0106,80000.0,2021-04-27T14:00:01.871936Z
20752,0107,116000.0,2021-04-27T14:00:01.871936Z
20753,0111,2563000.0,2021-04-27T14:00:01.871936Z
20754,0113,2185000.0,2021-04-27T14:00:01.871936Z
20755,0114,1164000.0,2021-04-27T14:00:01.871936Z
20756,0115,483000.0,2021-04-27T14:00:01.871936Z
20757,0117,3769000.0,2021-04-27T14:00:01.871936Z
20758,0118,1636000.0,2021-04-27T14:00:01.871936Z
20759,0121,1481000.0,2021-04-27T14:00:01.871936Z
20760,0123,718000.0,2021-04-27T14:00:01.871936Z
20761,0124,2595000.0,2021-04-27T14:00:01.871936Z
20762,0128,540000.0,2021-04-27T14:00:01.871936Z
20763,0130,293000.0,2021-04-27T14:00:01.871936Z
20764,0151,739000.0,2021-04-27T14:00:01.871936Z
20765,016a,1106000.0,2021-04-27T14:00:01.871936Z
20766,0194,175000.0,2021-04-27T14:00:01.871936Z
20767,0201,4944751000.0,2021-04-27T14:00:01.871936Z
20768,0202,5639000.0,2021-04-27T14:00:01.871936Z
20769,026a,337000.0,2021-04-27T14:00:01.871936Z
20770,109a,280000.0,2021-04-27T14:00:01.871936Z
20771,109b,265000.0,2021-04-27T14:00:01.871936Z
20772,109c,404000.0,2021-04-27T14:00:01.871936Z
20773,109d,275000.0,2021-04-27T14:00:01.871936Z
20774,0002,372000.0,2021-04-26T14:00:01.446806Z
20775,0005,4558000.0,2021-04-26T14:00:01.446806Z
20776,0006,4740000.0,2021-04-26T14:00:01.446806Z
20777,0007,4503000.0,2021-04-26T14:00:01.446806Z
20778,0008,3388000.0,2021-04-26T14:00:01.446806Z
20779,0009,1674000.0,2021-04-26T14:00:01.446806Z
20780,0010,5148000.0,2021-04-26T14:00:01.446806Z
20781,0012,801000.0,2021-04-26T14:00:01.446806Z
20782,0013,601000.0,2021-04-26T14:00:01.446806Z
20783,0014,191000.0,2021-04-26T14:00:01.446806Z
20784,0015,25000.0,2021-04-26T14:00:01.446806Z
20785,0016,2387000.0,2021-04-26T14:00:01.446806Z
20786,0017,1341.0,2021-04-26T14:00:01.446806Z
20787,0018,132000.0,2021-04-26T14:00:01.446806Z
20788,0019,4856000.0,2021-04-26T14:00:01.446806Z
20789,0027,535000.0,2021-04-26T14:00:01.446806Z
20790,0029,5136000.0,2021-04-26T14:00:01.446806Z
20791,0030,2734000.0,2021-04-26T14:00:01.446806Z
20792,0031,1315000.0,2021-04-26T14:00:01.446806Z
20793,0032,103000.0,2021-04-26T14:00:01.446806Z
20794,0033,563000.0,2021-04-26T14:00:01.446806Z
20795,0034,1089000.0,2021-04-26T14:00:01.446806Z
20796,0035,363000.0,2021-04-26T14:00:01.446806Z
20797,0036,299000.0,2021-04-26T14:00:01.446806Z
20798,0037,3385000.0,2021-04-26T14:00:01.446806Z
20799,0038,1753000.0,2021-04-26T14:00:01.446806Z
20800,0039,2166000.0,2021-04-26T14:00:01.446806Z
20801,0040,182000.0,2021-04-26T14:00:01.446806Z
20802,0041,10000.0,2021-04-26T14:00:01.446806Z
20803,0042,70000.0,2021-04-26T14:00:01.446806Z
20804,0047,448000.0,2021-04-26T14:00:01.446806Z
20805,0048,414000.0,2021-04-26T14:00:01.446806Z
20806,0049,4096000.0,2021-04-26T14:00:01.446806Z
20807,0051,1266000.0,2021-04-26T14:00:01.446806Z
20808,0058,902000.0,2021-04-26T14:00:01.446806Z
20809,0063,3381000.0,2021-04-26T14:00:01.446806Z
20810,0064,371000.0,2021-04-26T14:00:01.446806Z
20811,0065,761000.0,2021-04-26T14:00:01.446806Z
20812,0066,635000.0,2021-04-26T14:00:01.446806Z
20813,0067,442000.0,2021-04-26T14:00:01.446806Z
20814,0068,823000.0,2021-04-26T14:00:01.446806Z
20815,006a,473000.0,2021-04-26T14:00:01.446806Z
20816,0071,328000.0,2021-04-26T14:00:01.446806Z
20817,0072,169000.0,2021-04-26T14:00:01.446806Z
20818,0073,150000.0,2021-04-26T14:00:01.446806Z
20819,0074,291000.0,2021-04-26T14:00:01.446806Z
20820,0075,162000.0,2021-04-26T14:00:01.446806Z
20821,0076,392000.0,2021-04-26T14:00:01.446806Z
20822,0077,197000.0,2021-04-26T14:00:01.446806Z
20823,0080,66000.0,2021-04-26T14:00:01.446806Z
20824,0081,443000.0,2021-04-26T14:00:01.446806Z
20825,0083,220000.0,2021-04-26T14:00:01.446806Z
20826,0084,104000.0,2021-04-26T14:00:01.446806Z
20827,0085,152000.0,2021-04-26T14:00:01.446806Z
20828,0086,94000.0,2021-04-26T14:00:01.446806Z
20829,0087,873000.0,2021-04-26T14:00:01.446806Z
20830,0088,90000.0,2021-04-26T14:00:01.446806Z
20831,0089,170000.0,2021-04-26T14:00:01.446806Z
20832,008b,4860000.0,2021-04-26T14:00:01.446806Z
20833,0090,84000.0,2021-04-26T14:00:01.446806Z
20834,0091,87000.0,2021-04-26T14:00:01.446806Z
20835,0092,137000.0,2021-04-26T14:00:01.446806Z
20836,0093,261000.0,2021-04-26T14:00:01.446806Z
20837,0094,144000.0,2021-04-26T14:00:01.446806Z
20838,0095,106000.0,2021-04-26T14:00:01.446806Z
20839,0096,163000.0,2021-04-26T14:00:01.446806Z
20840,0097,106000.0,2021-04-26T14:00:01.446806Z
20841,0098,132.0,2021-04-26T14:00:01.446806Z
20842,0099,131000.0,2021-04-26T14:00:01.446806Z
20843,009a,7128000.0,2021-04-26T14:00:01.446806Z
20844,0100,167000.0,2021-04-26T14:00:01.446806Z
20845,0101,305000.0,2021-04-26T14:00:01.446806Z
20846,0102,70000.0,2021-04-26T14:00:01.446806Z
20847,0104,147000.0,2021-04-26T14:00:01.446806Z
20848,0105,128000.0,2021-04-26T14:00:01.446806Z
20849,0106,73000.0,2021-04-26T14:00:01.446806Z
20850,0107,116000.0,2021-04-26T14:00:01.446806Z
20851,0111,2410000.0,2021-04-26T14:00:01.446806Z
20852,0113,1866000.0,2021-04-26T14:00:01.446806Z
20853,0114,1086000.0,2021-04-26T14:00:01.446806Z
20854,0115,427000.0,2021-04-26T14:00:01.446806Z
20855,0117,2706000.0,2021-04-26T14:00:01.446806Z
20856,0118,1413000.0,2021-04-26T14:00:01.446806Z
20857,0121,1278000.0,2021-04-26T14:00:01.446806Z
20858,0123,722000.0,2021-04-26T14:00:01.446806Z
20859,0124,2445000.0,2021-04-26T14:00:01.446806Z
20860,0128,1005000.0,2021-04-26T14:00:01.446806Z
20861,0130,185000.0,2021-04-26T14:00:01.446806Z
20862,0151,572000.0,2021-04-26T14:00:01.446806Z
20863,016a,1243000.0,2021-04-26T14:00:01.446806Z
20864,0194,180000.0,2021-04-26T14:00:01.446806Z
20865,0201,4944631000.0,2021-04-26T14:00:01.446806Z
20866,0202,4655000.0,2021-04-26T14:00:01.446806Z
20867,026a,318000.0,2021-04-26T14:00:01.446806Z
20868,109a,307000.0,2021-04-26T14:00:01.446806Z
20869,109b,265000.0,2021-04-26T14:00:01.446806Z
20870,109c,385000.0,2021-04-26T14:00:01.446806Z
20871,109d,355000.0,2021-04-26T14:00:01.446806Z
20872,0002,373000.0,2021-04-25T14:00:01.351743Z
20873,0005,4687000.0,2021-04-25T14:00:01.351743Z
20874,0006,4685000.0,2021-04-25T14:00:01.351743Z
20875,0007,4640000.0,2021-04-25T14:00:01.351743Z
20876,0008,2682000.0,2021-04-25T14:00:01.351743Z
20877,0009,1539000.0,2021-04-25T14:00:01.351743Z
20878,0010,6818000.0,2021-04-25T14:00:01.351743Z
20879,0012,762000.0,2021-04-25T14:00:01.351743Z
20880,0013,633000.0,2021-04-25T14:00:01.351743Z
20881,0014,190000.0,2021-04-25T14:00:01.351743Z
20882,0015,26000.0,2021-04-25T14:00:01.351743Z
20883,0016,2405000.0,2021-04-25T14:00:01.351743Z
20884,0017,1216.0,2021-04-25T14:00:01.351743Z
20885,0018,127000.0,2021-04-25T14:00:01.351743Z
20886,0019,4848000.0,2021-04-25T14:00:01.351743Z
20887,0027,545000.0,2021-04-25T14:00:01.351743Z
20888,0029,5098000.0,2021-04-25T14:00:01.351743Z
20889,0030,2506000.0,2021-04-25T14:00:01.351743Z
20890,0031,1313000.0,2021-04-25T14:00:01.351743Z
20891,0032,110000.0,2021-04-25T14:00:01.351743Z
20892,0033,572000.0,2021-04-25T14:00:01.351743Z
20893,0034,1192000.0,2021-04-25T14:00:01.351743Z
20894,0035,370000.0,2021-04-25T14:00:01.351743Z
20895,0036,329000.0,2021-04-25T14:00:01.351743Z
20896,0037,3388000.0,2021-04-25T14:00:01.351743Z
20897,0038,1829000.0,2021-04-25T14:00:01.351743Z
20898,0039,2169000.0,2021-04-25T14:00:01.351743Z
20899,0040,168000.0,2021-04-25T14:00:01.351743Z
20900,0041,8000.0,2021-04-25T14:00:01.351743Z
20901,0042,64000.0,2021-04-25T14:00:01.351743Z
20902,0047,457000.0,2021-04-25T14:00:01.351743Z
20903,0048,397000.0,2021-04-25T14:00:01.351743Z
20904,0049,3959000.0,2021-04-25T14:00:01.351743Z
20905,0051,1182000.0,2021-04-25T14:00:01.351743Z
20906,0058,857000.0,2021-04-25T14:00:01.351743Z
20907,0063,2945000.0,2021-04-25T14:00:01.351743Z
20908,0064,372000.0,2021-04-25T14:00:01.351743Z
20909,0065,716000.0,2021-04-25T14:00:01.351743Z
20910,0066,549000.0,2021-04-25T14:00:01.351743Z
20911,0067,448000.0,2021-04-25T14:00:01.351743Z
20912,0068,986000.0,2021-04-25T14:00:01.351743Z
20913,0069,3279.0,2021-04-25T14:00:01.351743Z
20914,006a,460000.0,2021-04-25T14:00:01.351743Z
20915,0071,242000.0,2021-04-25T14:00:01.351743Z
20916,0072,165000.0,2021-04-25T14:00:01.351743Z
20917,0073,139000.0,2021-04-25T14:00:01.351743Z
20918,0074,298000.0,2021-04-25T14:00:01.351743Z
20919,0075,151000.0,2021-04-25T14:00:01.351743Z
20920,0076,372000.0,2021-04-25T14:00:01.351743Z
20921,0077,194000.0,2021-04-25T14:00:01.351743Z
20922,0080,65000.0,2021-04-25T14:00:01.351743Z
20923,0081,444000.0,2021-04-25T14:00:01.351743Z
20924,0083,220000.0,2021-04-25T14:00:01.351743Z
20925,0084,102000.0,2021-04-25T14:00:01.351743Z
20926,0085,169000.0,2021-04-25T14:00:01.351743Z
20927,0086,92000.0,2021-04-25T14:00:01.351743Z
20928,0087,820000.0,2021-04-25T14:00:01.351743Z
20929,0088,90000.0,2021-04-25T14:00:01.351743Z
20930,0089,168000.0,2021-04-25T14:00:01.351743Z
20931,008b,4875000.0,2021-04-25T14:00:01.351743Z
20932,0090,86000.0,2021-04-25T14:00:01.351743Z
20933,0091,88000.0,2021-04-25T14:00:01.351743Z
20934,0092,135000.0,2021-04-25T14:00:01.351743Z
20935,0093,248000.0,2021-04-25T14:00:01.351743Z
20936,0094,143000.0,2021-04-25T14:00:01.351743Z
20937,0095,102000.0,2021-04-25T14:00:01.351743Z
20938,0096,165000.0,2021-04-25T14:00:01.351743Z
20939,0097,100000.0,2021-04-25T14:00:01.351743Z
20940,0098,100.0,2021-04-25T14:00:01.351743Z
20941,0099,128000.0,2021-04-25T14:00:01.351743Z
20942,009a,7680000.0,2021-04-25T14:00:01.351743Z
20943,0100,161000.0,2021-04-25T14:00:01.351743Z
20944,0101,271000.0,2021-04-25T14:00:01.351743Z
20945,0102,66000.0,2021-04-25T14:00:01.351743Z
20946,0104,140000.0,2021-04-25T14:00:01.351743Z
20947,0105,115000.0,2021-04-25T14:00:01.351743Z
20948,0106,72000.0,2021-04-25T14:00:01.351743Z
20949,0107,118000.0,2021-04-25T14:00:01.351743Z
20950,0111,2423000.0,2021-04-25T14:00:01.351743Z
20951,0113,1998000.0,2021-04-25T14:00:01.351743Z
20952,0114,1038000.0,2021-04-25T14:00:01.351743Z
20953,0115,406000.0,2021-04-25T14:00:01.351743Z
20954,0117,2781000.0,2021-04-25T14:00:01.351743Z
20955,0118,1349000.0,2021-04-25T14:00:01.351743Z
20956,0121,1313000.0,2021-04-25T14:00:01.351743Z
20957,0123,557000.0,2021-04-25T14:00:01.351743Z
20958,0124,2534000.0,2021-04-25T14:00:01.351743Z
20959,0128,679000.0,2021-04-25T14:00:01.351743Z
20960,0130,224000.0,2021-04-25T14:00:01.351743Z
20961,0151,586000.0,2021-04-25T14:00:01.351743Z
20962,016a,1291000.0,2021-04-25T14:00:01.351743Z
20963,0194,99000.0,2021-04-25T14:00:01.351743Z
20964,0201,4944559000.0,2021-04-25T14:00:01.351743Z
20965,0202,4666000.0,2021-04-25T14:00:01.351743Z
20966,026a,297000.0,2021-04-25T14:00:01.351743Z
20967,109a,233000.0,2021-04-25T14:00:01.351743Z
20968,109b,249000.0,2021-04-25T14:00:01.351743Z
20969,109c,407000.0,2021-04-25T14:00:01.351743Z
20970,109d,394000.0,2021-04-25T14:00:01.351743Z
20971,0002,383000.0,2021-04-24T14:00:01.038727Z
20972,0005,4499000.0,2021-04-24T14:00:01.038727Z
20973,0006,4984000.0,2021-04-24T14:00:01.038727Z
20974,0007,4562000.0,2021-04-24T14:00:01.038727Z
20975,0008,2888000.0,2021-04-24T14:00:01.038727Z
20976,0009,1515000.0,2021-04-24T14:00:01.038727Z
20977,0010,1933000.0,2021-04-24T14:00:01.038727Z
20978,0012,817000.0,2021-04-24T14:00:01.038727Z
20979,0013,675000.0,2021-04-24T14:00:01.038727Z
20980,0014,236000.0,2021-04-24T14:00:01.038727Z
20981,0015,26000.0,2021-04-24T14:00:01.038727Z
20982,0016,2597000.0,2021-04-24T14:00:01.038727Z
20983,0017,1613.0,2021-04-24T14:00:01.038727Z
20984,0018,129000.0,2021-04-24T14:00:01.038727Z
20985,0019,5065000.0,2021-04-24T14:00:01.038727Z
20986,0027,591000.0,2021-04-24T14:00:01.038727Z
20987,0029,4980000.0,2021-04-24T14:00:01.038727Z
20988,0030,2733000.0,2021-04-24T14:00:01.038727Z
20989,0031,1665000.0,2021-04-24T14:00:01.038727Z
20990,0032,115000.0,2021-04-24T14:00:01.038727Z
20991,0033,571000.0,2021-04-24T14:00:01.038727Z
20992,0034,1112000.0,2021-04-24T14:00:01.038727Z
20993,0035,412000.0,2021-04-24T14:00:01.038727Z
20994,0036,329000.0,2021-04-24T14:00:01.038727Z
20995,0037,3326000.0,2021-04-24T14:00:01.038727Z
20996,0038,1835000.0,2021-04-24T14:00:01.038727Z
20997,0039,1947000.0,2021-04-24T14:00:01.038727Z
20998,0040,197000.0,2021-04-24T14:00:01.038727Z
20999,0041,12000.0,2021-04-24T14:00:01.038727Z
21000,0042,77000.0,2021-04-24T14:00:01.038727Z
21001,0047,459000.0,2021-04-24T14:00:01.038727Z
21002,0048,356000.0,2021-04-24T14:00:01.038727Z
21003,0049,4390000.0,2021-04-24T14:00:01.038727Z
21004,0051,1258000.0,2021-04-24T14:00:01.038727Z
21005,0058,851000.0,2021-04-24T14:00:01.038727Z
21006,0063,3795000.0,2021-04-24T14:00:01.038727Z
21007,0064,372000.0,2021-04-24T14:00:01.038727Z
21008,0065,784000.0,2021-04-24T14:00:01.038727Z
21009,0066,595000.0,2021-04-24T14:00:01.038727Z
21010,0067,563000.0,2021-04-24T14:00:01.038727Z
21011,0068,878000.0,2021-04-24T14:00:01.038727Z
21012,0069,3157.0,2021-04-24T14:00:01.038727Z
21013,006a,466000.0,2021-04-24T14:00:01.038727Z
21014,0071,264000.0,2021-04-24T14:00:01.038727Z
21015,0072,213000.0,2021-04-24T14:00:01.038727Z
21016,0073,170000.0,2021-04-24T14:00:01.038727Z
21017,0074,311000.0,2021-04-24T14:00:01.038727Z
21018,0075,181000.0,2021-04-24T14:00:01.038727Z
21019,0076,425000.0,2021-04-24T14:00:01.038727Z
21020,0077,191000.0,2021-04-24T14:00:01.038727Z
21021,0080,72000.0,2021-04-24T14:00:01.038727Z
21022,0081,458000.0,2021-04-24T14:00:01.038727Z
21023,0083,216000.0,2021-04-24T14:00:01.038727Z
21024,0084,107000.0,2021-04-24T14:00:01.038727Z
21025,0085,157000.0,2021-04-24T14:00:01.038727Z
21026,0086,91000.0,2021-04-24T14:00:01.038727Z
21027,0087,1049000.0,2021-04-24T14:00:01.038727Z
21028,0088,97000.0,2021-04-24T14:00:01.038727Z
21029,0089,178000.0,2021-04-24T14:00:01.038727Z
21030,008b,4947000.0,2021-04-24T14:00:01.038727Z
21031,0090,87000.0,2021-04-24T14:00:01.038727Z
21032,0091,87000.0,2021-04-24T14:00:01.038727Z
21033,0092,140000.0,2021-04-24T14:00:01.038727Z
21034,0093,245000.0,2021-04-24T14:00:01.038727Z
21035,0094,150000.0,2021-04-24T14:00:01.038727Z
21036,0095,109000.0,2021-04-24T14:00:01.038727Z
21037,0096,162000.0,2021-04-24T14:00:01.038727Z
21038,0097,106000.0,2021-04-24T14:00:01.038727Z
21039,0098,108.0,2021-04-24T14:00:01.038727Z
21040,0099,129000.0,2021-04-24T14:00:01.038727Z
21041,009a,7124000.0,2021-04-24T14:00:01.038727Z
21042,0100,174000.0,2021-04-24T14:00:01.038727Z
21043,0101,257000.0,2021-04-24T14:00:01.038727Z
21044,0102,68000.0,2021-04-24T14:00:01.038727Z
21045,0104,145000.0,2021-04-24T14:00:01.038727Z
21046,0105,126000.0,2021-04-24T14:00:01.038727Z
21047,0106,73000.0,2021-04-24T14:00:01.038727Z
21048,0107,120000.0,2021-04-24T14:00:01.038727Z
21049,0111,2633000.0,2021-04-24T14:00:01.038727Z
21050,0113,1986000.0,2021-04-24T14:00:01.038727Z
21051,0114,1140000.0,2021-04-24T14:00:01.038727Z
21052,0115,430000.0,2021-04-24T14:00:01.038727Z
21053,0117,3377000.0,2021-04-24T14:00:01.038727Z
21054,0118,1613000.0,2021-04-24T14:00:01.038727Z
21055,0121,1439000.0,2021-04-24T14:00:01.038727Z
21056,0123,751000.0,2021-04-24T14:00:01.038727Z
21057,0124,2627000.0,2021-04-24T14:00:01.038727Z
21058,0128,462000.0,2021-04-24T14:00:01.038727Z
21059,0130,259000.0,2021-04-24T14:00:01.038727Z
21060,0151,649000.0,2021-04-24T14:00:01.038727Z
21061,016a,1142000.0,2021-04-24T14:00:01.038727Z
21062,0194,173000.0,2021-04-24T14:00:01.038727Z
21063,0201,4944694000.0,2021-04-24T14:00:01.038727Z
21064,0202,4784000.0,2021-04-24T14:00:01.038727Z
21065,026a,334000.0,2021-04-24T14:00:01.038727Z
21066,109a,308000.0,2021-04-24T14:00:01.038727Z
21067,109b,336000.0,2021-04-24T14:00:01.038727Z
21068,109c,456000.0,2021-04-24T14:00:01.038727Z
21069,109d,300000.0,2021-04-24T14:00:01.038727Z
21070,0002,428000.0,2021-04-23T14:00:01.246408Z
21071,0005,4485000.0,2021-04-23T14:00:01.246408Z
21072,0006,4957000.0,2021-04-23T14:00:01.246408Z
21073,0007,4436000.0,2021-04-23T14:00:01.246408Z
21074,0008,3491000.0,2021-04-23T14:00:01.246408Z
21075,0009,1607000.0,2021-04-23T14:00:01.246408Z
21076,0010,1976000.0,2021-04-23T14:00:01.246408Z
21077,0012,897000.0,2021-04-23T14:00:01.246408Z
21078,0013,582000.0,2021-04-23T14:00:01.246408Z
21079,0014,254000.0,2021-04-23T14:00:01.246408Z
21080,0015,28000.0,2021-04-23T14:00:01.246408Z
21081,0016,2432000.0,2021-04-23T14:00:01.246408Z
21082,0017,1804.0,2021-04-23T14:00:01.246408Z
21083,0018,134000.0,2021-04-23T14:00:01.246408Z
21084,0019,4810000.0,2021-04-23T14:00:01.246408Z
